symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_%,cumulative_pnl,cum_max,drawdown,r_multiple
AAXJ,2019-08-09,2020-03-12,64.49,60.44,1,-6.27,-0.63,1210.7699999999998,1290.3899999999999,-79.62000000000012,-0.9722437587222825
ACWI,2012-12-20,2020-03-12,48.02,61.31,2,27.68,2.77,1238.4499999999998,1290.3899999999999,-51.940000000000055,2.88213244481466
ADP,2016-03-08,2020-03-12,85.6,136.74,1,59.74,5.97,1298.1899999999998,1298.1899999999998,0.0,6.978971962616822
ADBE,2019-02-05,2020-03-12,256.74,290.06,0,12.98,1.3,1311.1699999999998,1311.1699999999998,0.0,inf
AAPL,2019-02-15,2020-03-16,171.25,245.89,0,43.58,4.36,1354.7499999999998,1354.7499999999998,0.0,inf
ADAP,2020-06-02,2020-06-15,12.32,9.24,8,-25.0,-2.5,1329.7499999999998,1354.7499999999998,-25.0,-2.5365259740259742
ACAD,2020-05-27,2020-07-22,51.58,44.04,1,-14.62,-1.46,1315.1299999999999,1354.7499999999998,-39.61999999999989,-2.83443195036836
ADAP,2020-06-16,2020-08-06,10.52,7.97,9,-24.22,-2.42,1290.9099999999999,1354.7499999999998,-63.83999999999992,-2.5580904098014363
AAPL,2020-05-27,2020-08-31,316.14,276.9,0,-12.41,-1.24,1278.4999999999998,1354.7499999999998,-76.25,-inf
ACMR,2020-05-27,2020-09-03,60.01,85.4,1,42.31,4.23,1320.8099999999997,1354.7499999999998,-33.940000000000055,7.050491584735878
ACMR,2020-09-04,2020-09-08,82.01,61.51,1,-25.0,-2.5,1295.8099999999997,1354.7499999999998,-58.940000000000055,-3.0484087306426044
ACMR,2020-09-09,2020-11-18,60.01,73.48,1,22.44,2.24,1318.2499999999998,1354.7499999999998,-36.5,3.7393767705382435
ACB,2020-11-19,2020-12-10,7.07,9.38,14,32.6,3.26,1350.8499999999997,1354.7499999999998,-3.900000000000091,3.2935946655890076
ACMR,2020-12-11,2021-02-23,73.32,108.6,1,48.12,4.81,1398.9699999999996,1398.9699999999996,0.0,6.563011456628478
ADPT,2020-07-23,2021-02-23,38.02,53.44,2,40.55,4.06,1439.5199999999995,1439.5199999999995,0.0,5.332719621251972
ACMR,2021-02-24,2021-03-03,112.49,93.95,0,-16.48,-1.65,1423.0399999999995,1439.5199999999995,-16.480000000000018,-inf
ACAD,2020-08-07,2021-03-09,43.99,33.29,2,-24.33,-2.43,1398.7099999999996,1439.5199999999995,-40.809999999999945,-2.765401227551716
ACMR,2021-03-04,2021-04-19,91.66,74.83,1,-18.36,-1.84,1380.3499999999997,1439.5199999999995,-59.169999999999845,-2.0030547676194637
AAL,2021-02-24,2021-07-19,20.87,19.57,4,-6.24,-0.62,1374.1099999999997,1439.5199999999995,-65.40999999999985,-0.7474844274077623
ABTS,2021-07-20,2021-07-23,25.5,21.52,3,-15.59,-1.56,1358.5199999999998,1439.5199999999995,-80.99999999999977,-2.037908496732026
ABTS,2021-07-27,2021-08-03,16.79,15.15,4,-6.8,-0.68,1351.7199999999998,1439.5199999999995,-87.79999999999973,-1.0125074449076832
ABTS,2021-08-04,2021-08-05,14.43,10.82,4,-15.03,-1.5,1336.6899999999998,1439.5199999999995,-102.8299999999997,-2.603950103950104
ABTS,2021-08-06,2021-08-10,8.86,6.64,4,-9.41,-0.94,1327.2799999999997,1439.5199999999995,-112.23999999999978,-2.655191873589165
ABTS,2021-08-11,2021-08-16,7.85,6.44,4,-6.65,-0.66,1320.6299999999997,1439.5199999999995,-118.88999999999987,-2.1178343949044587
ADEA,2020-09-01,2021-09-20,20.52,30.81,4,50.18,5.02,1370.8099999999997,1439.5199999999995,-68.70999999999981,6.1135477582846
ACMR,2021-09-21,2021-11-23,98.44,89.34,1,-9.24,-0.92,1361.5699999999997,1439.5199999999995,-77.94999999999982,-0.9386428281186511
ADSK,2020-05-27,2021-11-24,198.65,258.29,0,30.02,3.0,1391.5899999999997,1439.5199999999995,-47.929999999999836,inf
ABNB,2021-08-26,2021-12-16,159.34,159.44,0,0.06,0.01,1391.6499999999996,1439.5199999999995,-47.86999999999989,inf
ADBE,2020-05-27,2022-01-05,373.24,524.66,0,40.57,4.06,1432.2199999999996,1439.5199999999995,-7.2999999999999545,inf
ADSK,2021-11-30,2022-02-23,261.74,214.03,0,-18.23,-1.82,1413.9899999999996,1439.5199999999995,-25.529999999999973,-inf
AAXJ,2020-05-27,2022-02-24,63.96,76.83,1,20.12,2.01,1434.1099999999994,1439.5199999999995,-5.410000000000082,3.1457160725453406
ABNB,2021-12-17,2022-02-24,154.62,143.8,0,-7.0,-0.7,1427.1099999999994,1439.5199999999995,-12.410000000000082,-inf
ACMR,2022-02-03,2022-03-10,78.1,66.37,1,-15.02,-1.5,1412.0899999999995,1439.5199999999995,-27.430000000000064,-1.9231754161331625
ACAD,2021-12-22,2022-04-19,21.51,21.04,4,-2.18,-0.22,1409.9099999999994,1439.5199999999995,-29.610000000000127,-0.2533705253370525
AAPL,2021-04-22,2022-05-19,133.04,137.2,0,3.13,0.31,1413.0399999999995,1439.5199999999995,-26.480000000000018,inf
ACWX,2020-05-27,2022-06-16,41.63,44.39,2,6.64,0.66,1419.6799999999996,1439.5199999999995,-19.839999999999918,0.7975018015853951
ACWX,2022-08-17,2022-09-01,46.73,43.96,2,-5.93,-0.59,1413.7499999999995,1439.5199999999995,-25.769999999999982,-0.634496041087096
ADBE,2022-08-09,2022-09-01,434.34,368.78,0,-15.09,-1.51,1398.6599999999996,1439.5199999999995,-40.8599999999999,-inf
ADBE,2022-09-13,2022-09-15,382.55,325.75,0,-14.85,-1.48,1383.8099999999997,1439.5199999999995,-55.70999999999981,-inf
ADSK,2022-08-04,2022-09-23,218.76,185.34,0,-15.28,-1.53,1368.5299999999997,1439.5199999999995,-70.98999999999978,-inf
ACWX,2022-09-13,2022-09-23,44.29,41.06,2,-7.3,-0.73,1361.2299999999998,1439.5199999999995,-78.28999999999974,-0.824113795439151
AAL,2022-08-12,2022-09-23,15.16,12.02,6,-20.68,-2.07,1340.5499999999997,1439.5199999999995,-98.9699999999998,-2.273526824978012
ACWI,2020-05-27,2022-09-23,71.73,80.6,1,12.36,1.24,1352.9099999999996,1439.5199999999995,-86.6099999999999,1.7231283981597656
AAPL,2022-08-04,2022-09-28,166.01,146.73,0,-11.61,-1.16,1341.2999999999997,1439.5199999999995,-98.2199999999998,-inf
ABNB,2022-08-11,2022-11-02,121.3,97.04,0,-20.0,-2.0,1321.2999999999997,1439.5199999999995,-118.2199999999998,-inf
ACHC,2022-11-29,2023-03-10,84.18,69.98,1,-16.87,-1.69,1304.4299999999998,1439.5199999999995,-135.0899999999997,-2.004038964124495
AAL,2022-11-11,2023-04-12,15.0,13.23,6,-11.8,-1.18,1292.6299999999999,1439.5199999999995,-146.88999999999965,-1.3111111111111111
ADP,2020-05-27,2023-04-26,141.3,206.19,0,45.92,4.59,1338.55,1439.5199999999995,-100.96999999999957,inf
AAON,2023-04-13,2023-08-17,96.51,82.6,1,-14.41,-1.44,1324.1399999999999,1439.5199999999995,-115.37999999999965,-1.4931095223292923
AAOI,2023-08-18,2023-09-06,12.59,12.2,7,-3.14,-0.31,1320.9999999999998,1439.5199999999995,-118.51999999999975,-0.3562918415976398
AAOI,2023-09-07,2023-09-13,12.25,9.74,8,-20.53,-2.05,1300.4699999999998,1439.5199999999995,-139.04999999999973,-2.0948979591836734
ACLS,2023-03-17,2023-10-19,130.02,150.75,0,15.94,1.59,1316.4099999999999,1439.5199999999995,-123.10999999999967,inf
ADP,2023-09-14,2023-10-25,248.43,234.0,0,-5.81,-0.58,1310.6,1439.5199999999995,-128.91999999999962,-inf
ADBE,2022-11-17,2024-04-08,331.74,478.69,0,44.3,4.43,1354.8999999999999,1439.5199999999995,-84.61999999999966,inf
ADSK,2022-11-11,2024-04-17,222.5,209.65,0,-5.78,-0.58,1349.12,1439.5199999999995,-90.39999999999964,-inf
ACB,2024-04-09,2024-04-17,6.61,5.58,15,-15.58,-1.56,1333.54,1439.5199999999995,-105.97999999999956,-1.571356530509329
ACB,2024-04-18,2024-04-30,5.7,7.01,17,23.03,2.3,1356.57,1439.5199999999995,-82.94999999999959,2.3766769865841075
ACHC,2023-05-12,2024-05-03,71.63,65.83,1,-8.1,-0.81,1348.47,1439.5199999999995,-91.0499999999995,-1.1308111126622924
ACB,2024-05-01,2024-05-08,8.49,6.37,11,-25.0,-2.5,1323.47,1439.5199999999995,-116.0499999999995,-2.676946139843666
AAL,2023-12-06,2024-05-29,13.36,11.39,7,-14.75,-1.47,1308.72,1439.5199999999995,-130.7999999999995,-1.577202737382378
ACB,2024-05-09,2024-05-29,6.48,6.11,15,-5.78,-0.58,1302.94,1439.5199999999995,-136.57999999999947,-0.5946502057613169
ABNB,2024-04-18,2024-07-25,159.6,138.85,0,-13.0,-1.3,1289.94,1439.5199999999995,-149.57999999999947,-inf
ACLS,2024-05-30,2024-07-25,113.73,118.96,0,4.6,0.46,1294.54,1439.5199999999995,-144.97999999999956,inf
ABNB,2024-07-26,2024-08-05,141.9,123.68,0,-12.84,-1.28,1281.7,1439.5199999999995,-157.81999999999948,-inf
ADBE,2024-08-09,2024-12-13,528.02,457.39,0,-13.38,-1.34,1268.32,1439.5199999999995,-171.1999999999996,-inf
AAON,2024-05-07,2025-02-21,76.27,108.05,1,41.67,4.17,1309.99,1439.5199999999995,-129.52999999999952,5.463484987544251
ADMA,2024-12-17,2025-03-04,18.78,14.32,5,-23.74,-2.37,1286.25,1439.5199999999995,-153.26999999999953,-2.528221512247071
ADSK,2024-07-26,2025-03-13,243.8,244.96,0,0.48,0.05,1286.73,1439.5199999999995,-152.7899999999995,inf
ABNB,2025-02-25,2025-03-31,144.78,118.34,0,-18.26,-1.83,1268.47,1439.5199999999995,-171.0499999999995,-inf
AAPL,2022-11-23,2025-04-04,149.45,195.08,0,30.53,3.05,1299.0,1439.5199999999995,-140.51999999999953,inf
ACGL,2021-03-10,2025-04-07,36.8,87.35,2,137.37,13.74,1436.37,1439.5199999999995,-3.149999999999636,18.664402173913043
AAON,2025-05-13,2025-06-10,104.72,84.05,0,-19.74,-1.97,1416.6299999999999,1439.5199999999995,-22.889999999999645,-inf
ACIW,2023-11-28,2025-06-18,26.56,44.78,3,68.61,6.86,1485.2399999999998,1485.2399999999998,0.0,8.610692771084338
ADMA,2025-05-13,2025-07-18,20.38,16.78,4,-17.68,-1.77,1467.5599999999997,1485.2399999999998,-17.680000000000064,-2.168792934249264
AAOI,2025-06-11,2025-07-30,16.84,23.68,5,40.65,4.06,1508.2099999999998,1508.2099999999998,0.0,4.827790973871734
AAXJ,2022-11-29,2025-08-08,64.45,64.45,1,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
AAPL,2025-07-22,2025-08-08,213.14,213.14,0,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,
ACWX,2022-11-17,2025-08-08,44.81,44.81,2,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
ACWI,2022-11-17,2025-08-08,85.59,85.59,1,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
ADSK,2025-05-13,2025-08-08,294.18,294.18,0,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,
ABNB,2025-05-20,2025-08-08,133.76,133.76,0,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,
ACAD,2025-05-22,2025-08-08,21.77,21.77,4,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
AAL,2025-06-24,2025-08-08,11.24,11.24,8,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
ADP,2024-05-30,2025-08-08,240.67,240.67,0,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,
ABVX,2025-07-31,2025-08-08,69.77,69.77,1,0.0,0.0,1508.2099999999998,1508.2099999999998,0.0,0.0
